Timestamp,Millis,Myo0,Myo1,Myo2,Myo3
Fri Nov 22 20:57:16 2024,230,691.333,80.667,269.667,607.667
Fri Nov 22 20:57:16 2024,235,688.185,80.481,268.926,605.259
Fri Nov 22 20:57:16 2024,240,685.037,80.296,268.185,602.852
Fri Nov 22 20:57:16 2024,245,681.889,80.111,267.444,600.444
Fri Nov 22 20:57:16 2024,250,622.714,80.786,263.714,601.107
Fri Nov 22 20:57:16 2024,255,626.286,79.714,262.286,601.643
Fri Nov 22 20:57:16 2024,260,629.857,78.643,260.857,602.179
Fri Nov 22 20:57:16 2024,265,633.429,77.571,259.429,602.714
Fri Nov 22 20:57:16 2024,270,637.000,76.500,258.000,603.250
Fri Nov 22 20:57:16 2024,275,640.571,75.429,256.571,603.786
Fri Nov 22 20:57:16 2024,280,617.290,73.516,260.645,600.226
Fri Nov 22 20:57:16 2024,285,615.516,74.806,262.258,598.290
Fri Nov 22 20:57:16 2024,290,613.742,76.097,263.871,596.355
Fri Nov 22 20:57:16 2024,295,611.968,77.387,265.484,594.419
Fri Nov 22 20:57:16 2024,300,610.194,78.677,267.097,592.484
Fri Nov 22 20:57:16 2024,305,608.419,79.968,268.710,590.548
Fri Nov 22 20:57:16 2024,310,596.000,79.000,264.000,590.000
Fri Nov 22 20:57:16 2024,315,630.560,74.200,262.320,585.120
Fri Nov 22 20:57:16 2024,320,641.960,77.200,263.120,587.920
Fri Nov 22 20:57:16 2024,325,653.360,80.200,263.920,590.720
Fri Nov 22 20:57:16 2024,330,664.760,83.200,264.720,593.520
Fri Nov 22 20:57:16 2024,335,676.160,86.200,265.520,596.320
Fri Nov 22 20:57:16 2024,340,686.517,80.862,261.172,598.103
Fri Nov 22 20:57:16 2024,345,689.103,80.172,262.034,598.621
Fri Nov 22 20:57:16 2024,350,691.690,79.483,262.897,599.138
Fri Nov 22 20:57:16 2024,355,694.276,78.793,263.759,599.655
Fri Nov 22 20:57:16 2024,360,696.862,78.103,264.621,600.172
Fri Nov 22 20:57:16 2024,365,699.448,77.414,265.483,600.690
Fri Nov 22 20:57:16 2024,370,673.500,83.000,258.500,596.500
Fri Nov 22 20:57:16 2024,375,613.036,80.893,267.929,604.250
Fri Nov 22 20:57:16 2024,380,611.429,80.714,266.143,603.000
Fri Nov 22 20:57:16 2024,385,609.821,80.536,264.357,601.750
Fri Nov 22 20:57:16 2024,390,608.214,80.357,262.571,600.500
Fri Nov 22 20:57:16 2024,395,606.607,80.179,260.786,599.250
Fri Nov 22 20:57:16 2024,400,605.000,80.000,259.000,598.000
Fri Nov 22 20:57:16 2024,405,620.345,85.862,263.448,612.862
Fri Nov 22 20:57:16 2024,410,618.276,85.690,262.759,612.690
Fri Nov 22 20:57:16 2024,415,616.207,85.517,262.069,612.517
Fri Nov 22 20:57:16 2024,420,614.138,85.345,261.379,612.345
Fri Nov 22 20:57:16 2024,425,612.069,85.172,260.690,612.172
Fri Nov 22 20:57:16 2024,430,610.000,85.000,260.000,612.000
Fri Nov 22 20:57:16 2024,435,598.714,80.000,266.000,620.286
Fri Nov 22 20:57:16 2024,440,600.857,80.000,263.500,618.143
Fri Nov 22 20:57:16 2024,445,603.000,80.000,261.000,616.000
Fri Nov 22 20:57:16 2024,450,605.143,80.000,258.500,613.857
Fri Nov 22 20:57:16 2024,455,607.286,80.000,256.000,611.714
Fri Nov 22 20:57:16 2024,460,600.000,81.000,258.000,614.000
Fri Nov 22 20:57:16 2024,465,594.571,79.429,246.714,613.429
Fri Nov 22 20:57:16 2024,470,597.786,79.964,246.357,611.464
Fri Nov 22 20:57:16 2024,475,601.000,80.500,246.000,609.500
Fri Nov 22 20:57:16 2024,480,604.214,81.036,245.643,607.536
Fri Nov 22 20:57:16 2024,485,607.429,81.571,245.286,605.571
Fri Nov 22 20:57:16 2024,490,614.000,78.000,236.000,625.000
Fri Nov 22 20:57:16 2024,495,614.833,78.500,237.167,626.333
Fri Nov 22 20:57:16 2024,500,615.667,79.000,238.333,627.667
Fri Nov 22 20:57:16 2024,505,616.500,79.500,239.500,629.000
Fri Nov 22 20:57:16 2024,510,617.333,80.000,240.667,630.333
Fri Nov 22 20:57:16 2024,515,618.167,80.500,241.833,631.667
Fri Nov 22 20:57:16 2024,520,619.000,81.000,243.000,633.000
Fri Nov 22 20:57:16 2024,525,618.269,80.885,241.462,635.423
Fri Nov 22 20:57:16 2024,530,620.385,80.692,242.231,634.462
Fri Nov 22 20:57:16 2024,535,622.500,80.500,243.000,633.500
Fri Nov 22 20:57:16 2024,540,624.615,80.308,243.769,632.538
Fri Nov 22 20:57:16 2024,545,626.731,80.115,244.538,631.577
Fri Nov 22 20:57:16 2024,550,611.000,82.000,253.000,628.000
Fri Nov 22 20:57:16 2024,555,612.034,82.862,250.586,629.552
Fri Nov 22 20:57:16 2024,560,613.069,83.724,248.172,631.103
Fri Nov 22 20:57:16 2024,565,614.103,84.586,245.759,632.655
Fri Nov 22 20:57:16 2024,570,615.138,85.448,243.345,634.207
Fri Nov 22 20:57:16 2024,575,616.172,86.310,240.931,635.759
Fri Nov 22 20:57:16 2024,580,605.000,85.000,246.000,631.000
Fri Nov 22 20:57:16 2024,585,589.520,80.840,258.320,609.320
Fri Nov 22 20:57:16 2024,590,598.320,80.440,259.120,615.120
Fri Nov 22 20:57:16 2024,595,607.120,80.040,259.920,620.920
Fri Nov 22 20:57:16 2024,600,615.920,79.640,260.720,626.720
Fri Nov 22 20:57:16 2024,605,624.720,79.240,261.520,632.520
Fri Nov 22 20:57:16 2024,610,649.000,88.000,277.000,652.000
Fri Nov 22 20:57:16 2024,615,590.821,80.286,271.786,654.571
Fri Nov 22 20:57:16 2024,620,590.375,81.000,271.250,653.500
Fri Nov 22 20:57:16 2024,625,589.929,81.714,270.714,652.429
Fri Nov 22 20:57:16 2024,630,589.482,82.429,270.179,651.357
Fri Nov 22 20:57:16 2024,635,589.036,83.143,269.643,650.286
Fri Nov 22 20:57:16 2024,640,588.589,83.857,269.107,649.214
Fri Nov 22 20:57:16 2024,645,588.143,84.571,268.571,648.143
Fri Nov 22 20:57:16 2024,650,587.696,85.286,268.036,647.071
Fri Nov 22 20:57:16 2024,655,587.250,86.000,267.500,646.000
Fri Nov 22 20:57:16 2024,660,586.804,86.714,266.964,644.929
Fri Nov 22 20:57:16 2024,665,586.357,87.429,266.429,643.857
Fri Nov 22 20:57:16 2024,670,560.000,82.000,274.000,600.000
Fri Nov 22 20:57:16 2024,675,483.042,78.292,245.542,501.833
Fri Nov 22 20:57:16 2024,680,483.250,79.750,248.250,496.000
Fri Nov 22 20:57:16 2024,685,483.458,81.208,250.958,490.167
Fri Nov 22 20:57:16 2024,690,483.667,82.667,253.667,484.333
Fri Nov 22 20:57:16 2024,695,483.875,84.125,256.375,478.500
Fri Nov 22 20:57:16 2024,700,473.000,84.000,249.000,495.000
Fri Nov 22 20:57:16 2024,705,473.776,83.655,247.707,498.103
Fri Nov 22 20:57:16 2024,710,474.552,83.310,246.414,501.207
Fri Nov 22 20:57:16 2024,715,475.328,82.966,245.121,504.310
Fri Nov 22 20:57:16 2024,720,476.103,82.621,243.828,507.414
Fri Nov 22 20:57:16 2024,725,476.879,82.276,242.534,510.517
Fri Nov 22 20:57:16 2024,730,477.655,81.931,241.241,513.621
Fri Nov 22 20:57:16 2024,735,478.431,81.586,239.948,516.724
Fri Nov 22 20:57:16 2024,740,479.207,81.241,238.655,519.828
Fri Nov 22 20:57:16 2024,745,479.983,80.897,237.362,522.931
Fri Nov 22 20:57:16 2024,750,480.759,80.552,236.069,526.034
Fri Nov 22 20:57:16 2024,755,481.534,80.207,234.776,529.138
Fri Nov 22 20:57:16 2024,760,486.483,81.621,239.862,514.655
Fri Nov 22 20:57:16 2024,765,488.897,79.724,239.172,512.931
Fri Nov 22 20:57:16 2024,770,491.310,77.828,238.483,511.207
Fri Nov 22 20:57:16 2024,775,493.724,75.931,237.793,509.483
Fri Nov 22 20:57:16 2024,780,496.138,74.034,237.103,507.759
Fri Nov 22 20:57:16 2024,785,498.552,72.138,236.414,506.034
Fri Nov 22 20:57:16 2024,790,494.129,77.710,234.839,519.903
Fri Nov 22 20:57:16 2024,795,494.774,76.258,234.032,524.419
Fri Nov 22 20:57:16 2024,800,495.419,74.806,233.226,528.935
Fri Nov 22 20:57:16 2024,805,496.065,73.355,232.419,533.452
Fri Nov 22 20:57:16 2024,810,496.710,71.903,231.613,537.968
Fri Nov 22 20:57:16 2024,815,497.355,70.452,230.806,542.484
Fri Nov 22 20:57:16 2024,820,498.000,75.000,226.000,545.000
Fri Nov 22 20:57:16 2024,825,487.667,79.185,224.852,554.519
Fri Nov 22 20:57:16 2024,830,486.000,80.667,224.667,557.667
Fri Nov 22 20:57:16 2024,835,484.333,82.148,224.481,560.815
Fri Nov 22 20:57:16 2024,840,482.667,83.630,224.296,563.963
Fri Nov 22 20:57:16 2024,845,481.000,85.111,224.111,567.111
Fri Nov 22 20:57:16 2024,850,545.000,79.000,236.000,557.000
Fri Nov 22 20:57:16 2024,855,560.840,75.360,232.800,558.160
Fri Nov 22 20:57:16 2024,860,560.440,73.760,229.800,563.560
Fri Nov 22 20:57:16 2024,865,560.040,72.160,226.800,568.960
Fri Nov 22 20:57:16 2024,870,559.640,70.560,223.800,574.360
Fri Nov 22 20:57:16 2024,875,559.240,68.960,220.800,579.760
Fri Nov 22 20:57:16 2024,880,533.379,75.000,238.000,565.310
Fri Nov 22 20:57:16 2024,885,530.276,75.000,238.000,561.862
Fri Nov 22 20:57:16 2024,890,527.172,75.000,238.000,558.414
Fri Nov 22 20:57:16 2024,895,524.069,75.000,238.000,554.966
Fri Nov 22 20:57:16 2024,900,520.966,75.000,238.000,551.517
Fri Nov 22 20:57:16 2024,905,517.862,75.000,238.000,548.069
Fri Nov 22 20:57:16 2024,910,498.379,72.069,226.069,522.517
Fri Nov 22 20:57:16 2024,915,495.276,72.414,226.414,520.103
Fri Nov 22 20:57:16 2024,920,492.172,72.759,226.759,517.690
Fri Nov 22 20:57:16 2024,925,489.069,73.103,227.103,515.276
Fri Nov 22 20:57:16 2024,930,485.966,73.448,227.448,512.862
Fri Nov 22 20:57:16 2024,935,482.862,73.793,227.793,510.448
Fri Nov 22 20:57:16 2024,940,483.900,73.233,230.767,483.967
Fri Nov 22 20:57:16 2024,945,483.400,74.400,229.600,483.800
Fri Nov 22 20:57:16 2024,950,482.900,75.567,228.433,483.633
Fri Nov 22 20:57:16 2024,955,482.400,76.733,227.267,483.467
Fri Nov 22 20:57:16 2024,960,481.900,77.900,226.100,483.300
Fri Nov 22 20:57:16 2024,965,481.400,79.067,224.933,483.133
Fri Nov 22 20:57:16 2024,970,457.000,82.000,220.000,458.000
Fri Nov 22 20:57:16 2024,975,465.963,75.148,240.444,463.741
Fri Nov 22 20:57:16 2024,980,474.667,75.333,241.000,469.667
Fri Nov 22 20:57:16 2024,985,483.370,75.519,241.556,475.593
Fri Nov 22 20:57:16 2024,990,492.074,75.704,242.111,481.519
Fri Nov 22 20:57:16 2024,995,500.778,75.889,242.667,487.444
Fri Nov 22 20:57:17 2024,0,531.833,68.367,248.933,502.033
Fri Nov 22 20:57:17 2024,5,536.000,70.200,248.600,507.200
Fri Nov 22 20:57:17 2024,10,540.167,72.033,248.267,512.367
Fri Nov 22 20:57:17 2024,15,544.333,73.867,247.933,517.533
Fri Nov 22 20:57:17 2024,20,548.500,75.700,247.600,522.700
Fri Nov 22 20:57:17 2024,25,552.667,77.533,247.267,527.867
Fri Nov 22 20:57:17 2024,30,584.000,80.000,250.000,542.000
Fri Nov 22 20:57:17 2024,35,582.929,80.000,248.036,545.571
Fri Nov 22 20:57:17 2024,40,581.857,80.000,246.071,549.143
Fri Nov 22 20:57:17 2024,45,580.786,80.000,244.107,552.714
Fri Nov 22 20:57:17 2024,50,579.714,80.000,242.143,556.286
Fri Nov 22 20:57:17 2024,55,578.643,80.000,240.179,559.857
Fri Nov 22 20:57:17 2024,60,594.000,70.000,221.000,537.000
Fri Nov 22 20:57:17 2024,65,596.143,70.536,222.071,534.679
Fri Nov 22 20:57:17 2024,70,598.286,71.071,223.143,532.357
Fri Nov 22 20:57:17 2024,75,600.429,71.607,224.214,530.036
Fri Nov 22 20:57:17 2024,80,602.571,72.143,225.286,527.714
Fri Nov 22 20:57:17 2024,85,604.714,72.679,226.357,525.393
Fri Nov 22 20:57:17 2024,90,629.000,69.000,209.000,492.000
Fri Nov 22 20:57:17 2024,95,629.536,69.357,209.000,496.821
Fri Nov 22 20:57:17 2024,100,630.071,69.714,209.000,501.643
Fri Nov 22 20:57:17 2024,105,630.607,70.071,209.000,506.464
Fri Nov 22 20:57:17 2024,110,631.143,70.429,209.000,511.286
Fri Nov 22 20:57:17 2024,115,631.679,70.786,209.000,516.107
Fri Nov 22 20:57:17 2024,120,652.724,69.241,215.724,519.172
Fri Nov 22 20:57:17 2024,125,656.345,70.448,214.345,520.034
Fri Nov 22 20:57:17 2024,130,659.966,71.655,212.966,520.897
Fri Nov 22 20:57:17 2024,135,663.586,72.862,211.586,521.759
Fri Nov 22 20:57:17 2024,140,667.207,74.069,210.207,522.621
Fri Nov 22 20:57:17 2024,145,670.828,75.276,208.828,523.483
Fri Nov 22 20:57:17 2024,150,696.000,78.000,228.000,552.000
Fri Nov 22 20:57:17 2024,155,615.500,77.000,251.000,550.500
Fri Nov 22 20:57:17 2024,160,487.000,82.000,234.000,541.857
Fri Nov 22 20:57:17 2024,165,470.333,82.000,232.333,534.952
Fri Nov 22 20:57:17 2024,170,453.667,82.000,230.667,528.048
Fri Nov 22 20:57:17 2024,175,437.000,82.000,229.000,521.143
Fri Nov 22 20:57:17 2024,180,420.759,85.552,227.966,495.483
Fri Nov 22 20:57:17 2024,185,424.552,83.310,227.793,492.897
Fri Nov 22 20:57:17 2024,190,428.345,81.069,227.621,490.310
Fri Nov 22 20:57:17 2024,195,432.138,78.828,227.448,487.724
Fri Nov 22 20:57:17 2024,200,435.931,76.586,227.276,485.138
Fri Nov 22 20:57:17 2024,205,439.724,74.345,227.103,482.552
Fri Nov 22 20:57:17 2024,210,448.517,82.793,238.069,478.586
Fri Nov 22 20:57:17 2024,215,446.103,81.759,238.414,476.517
Fri Nov 22 20:57:17 2024,220,443.690,80.724,238.759,474.448
Fri Nov 22 20:57:17 2024,225,441.276,79.690,239.103,472.379
Fri Nov 22 20:57:17 2024,230,438.862,78.655,239.448,470.310
Fri Nov 22 20:57:17 2024,235,436.448,77.621,239.793,468.241
Fri Nov 22 20:57:17 2024,240,430.133,87.133,250.767,461.600
Fri Nov 22 20:57:17 2024,245,430.800,87.800,249.600,464.600
Fri Nov 22 20:57:17 2024,250,431.467,88.467,248.433,467.600
Fri Nov 22 20:57:17 2024,255,432.133,89.133,247.267,470.600
Fri Nov 22 20:57:17 2024,260,432.800,89.800,246.100,473.600
Fri Nov 22 20:57:17 2024,265,433.467,90.467,244.933,476.600
Fri Nov 22 20:57:17 2024,270,447.000,82.000,246.000,495.000
Fri Nov 22 20:57:17 2024,275,448.071,82.179,244.036,495.714
Fri Nov 22 20:57:17 2024,280,449.143,82.357,242.071,496.429
Fri Nov 22 20:57:17 2024,285,450.214,82.536,240.107,497.143
Fri Nov 22 20:57:17 2024,290,451.286,82.714,238.143,497.857
Fri Nov 22 20:57:17 2024,295,452.357,82.893,236.179,498.571
Fri Nov 22 20:57:17 2024,300,479.000,86.000,235.000,503.000
Fri Nov 22 20:57:17 2024,305,565.296,76.407,241.444,555.407
Fri Nov 22 20:57:17 2024,310,565.667,75.667,242.000,559.667
Fri Nov 22 20:57:17 2024,315,566.037,74.926,242.556,563.926
Fri Nov 22 20:57:17 2024,320,566.407,74.185,243.111,568.185
Fri Nov 22 20:57:17 2024,325,566.778,73.444,243.667,572.444
Fri Nov 22 20:57:17 2024,330,602.000,79.000,221.000,599.000
Fri Nov 22 20:57:17 2024,335,607.536,78.286,220.821,598.821
Fri Nov 22 20:57:17 2024,340,613.071,77.571,220.643,598.643
Fri Nov 22 20:57:17 2024,345,618.607,76.857,220.464,598.464
Fri Nov 22 20:57:17 2024,350,624.143,76.143,220.286,598.286
Fri Nov 22 20:57:17 2024,355,629.679,75.429,220.107,598.107
Fri Nov 22 20:57:17 2024,360,619.000,78.000,244.000,589.000
Fri Nov 22 20:57:17 2024,365,626.250,79.917,238.917,557.875
Fri Nov 22 20:57:17 2024,370,632.500,79.500,238.500,557.250
Fri Nov 22 20:57:17 2024,375,638.750,79.083,238.083,556.625
Fri Nov 22 20:57:17 2024,380,645.000,78.667,237.667,556.000
Fri Nov 22 20:57:17 2024,385,651.250,78.250,237.250,555.375
Fri Nov 22 20:57:17 2024,390,621.000,74.000,234.000,567.000
Fri Nov 22 20:57:17 2024,395,611.731,78.000,248.000,580.346
Fri Nov 22 20:57:17 2024,400,609.615,78.000,248.000,580.923
Fri Nov 22 20:57:17 2024,405,607.500,78.000,248.000,581.500
Fri Nov 22 20:57:17 2024,410,605.385,78.000,248.000,582.077
Fri Nov 22 20:57:17 2024,415,603.269,78.000,248.000,582.654
Fri Nov 22 20:57:17 2024,420,597.600,74.000,252.000,609.733
Fri Nov 22 20:57:17 2024,425,600.600,74.000,252.000,608.400
Fri Nov 22 20:57:17 2024,430,603.600,74.000,252.000,607.067
