Timestamp,Millis,Myo0,Myo1,Myo2,Myo3
Fri Nov 22 20:57:16 2024,758,482,80,234,531
Fri Nov 22 20:57:16 2024,759,472,81,277,540
Fri Nov 22 20:57:16 2024,759,486,82,240,515
Fri Nov 22 20:57:16 2024,788,500,71,236,505
Fri Nov 22 20:57:16 2024,789,493,83,238,510
Fri Nov 22 20:57:16 2024,789,494,78,235,519
Fri Nov 22 20:57:16 2024,820,498,69,230,547
Fri Nov 22 20:57:16 2024,820,498,75,226,545
Fri Nov 22 20:57:16 2024,821,489,78,225,552
Fri Nov 22 20:57:16 2024,848,480,86,224,569
Fri Nov 22 20:57:16 2024,849,476,78,222,564
Fri Nov 22 20:57:16 2024,850,479,81,230,567
Fri Nov 22 20:57:16 2024,850,507,78,227,555
Fri Nov 22 20:57:16 2024,850,545,79,236,557
Fri Nov 22 20:57:16 2024,851,553,76,243,577
Fri Nov 22 20:57:16 2024,852,563,77,238,571
Fri Nov 22 20:57:16 2024,852,579,83,226,581
Fri Nov 22 20:57:16 2024,853,561,76,234,556
Fri Nov 22 20:57:16 2024,878,559,68,219,583
Fri Nov 22 20:57:16 2024,879,550,78,229,578
Fri Nov 22 20:57:16 2024,879,534,75,238,566
Fri Nov 22 20:57:16 2024,908,516,75,238,546
Fri Nov 22 20:57:16 2024,909,511,72,235,535
Fri Nov 22 20:57:16 2024,909,499,72,226,523
Fri Nov 22 20:57:16 2024,938,481,74,228,509
Fri Nov 22 20:57:16 2024,939,488,71,231,498
Fri Nov 22 20:57:16 2024,939,484,73,231,484
Fri Nov 22 20:57:16 2024,969,481,80,224,483
Fri Nov 22 20:57:16 2024,969,467,77,236,470
Fri Nov 22 20:57:16 2024,970,465,75,220,462
Fri Nov 22 20:57:16 2024,970,457,82,220,458
Fri Nov 22 20:57:16 2024,971,452,72,229,460
Fri Nov 22 20:57:16 2024,971,446,74,229,484
Fri Nov 22 20:57:16 2024,971,459,75,240,459
Fri Nov 22 20:57:16 2024,998,506,76,243,491
Fri Nov 22 20:57:16 2024,999,520,70,244,496
Fri Nov 22 20:57:16 2024,999,531,68,249,501
Fri Nov 22 20:57:17 2024,29,556,79,247,532
Fri Nov 22 20:57:17 2024,30,568,79,238,554
Fri Nov 22 20:57:17 2024,30,584,80,250,542
Fri Nov 22 20:57:17 2024,58,578,80,239,562
Fri Nov 22 20:57:17 2024,59,579,74,234,561
Fri Nov 22 20:57:17 2024,60,579,77,234,540
Fri Nov 22 20:57:17 2024,60,594,70,221,537
Fri Nov 22 20:57:17 2024,88,606,73,227,524
Fri Nov 22 20:57:17 2024,89,613,78,217,513
Fri Nov 22 20:57:17 2024,90,629,69,209,492
Fri Nov 22 20:57:17 2024,118,632,71,209,519
Fri Nov 22 20:57:17 2024,119,645,76,205,526
Fri Nov 22 20:57:17 2024,119,652,69,216,519
Fri Nov 22 20:57:17 2024,148,673,76,208,524
Fri Nov 22 20:57:17 2024,149,684,74,218,508
Fri Nov 22 20:57:17 2024,150,696,78,228,552
Fri Nov 22 20:57:17 2024,153,689,71,232,554
Fri Nov 22 20:57:17 2024,154,683,74,239,552
Fri Nov 22 20:57:17 2024,154,624,78,252,536
Fri Nov 22 20:57:17 2024,156,607,76,250,565
Fri Nov 22 20:57:17 2024,157,509,79,234,541
Fri Nov 22 20:57:17 2024,157,497,82,235,546
Fri Nov 22 20:57:17 2024,157,488,74,231,537
Fri Nov 22 20:57:17 2024,178,427,82,228,517
Fri Nov 22 20:57:17 2024,179,430,81,232,503
Fri Nov 22 20:57:17 2024,179,420,86,228,496
Fri Nov 22 20:57:17 2024,208,442,73,227,481
Fri Nov 22 20:57:17 2024,209,436,74,230,492
Fri Nov 22 20:57:17 2024,209,449,83,238,479
Fri Nov 22 20:57:17 2024,238,435,77,240,467
Fri Nov 22 20:57:17 2024,239,420,79,245,471
Fri Nov 22 20:57:17 2024,239,430,87,251,461
Fri Nov 22 20:57:17 2024,269,434,91,244,479
Fri Nov 22 20:57:17 2024,270,435,92,249,492
Fri Nov 22 20:57:17 2024,270,447,82,246,495
Fri Nov 22 20:57:17 2024,298,453,83,235,499
Fri Nov 22 20:57:17 2024,299,453,89,246,508
Fri Nov 22 20:57:17 2024,300,479,86,235,503
Fri Nov 22 20:57:17 2024,300,503,87,221,524
Fri Nov 22 20:57:17 2024,301,565,77,241,552
Fri Nov 22 20:57:17 2024,328,567,73,244,575
Fri Nov 22 20:57:17 2024,329,578,85,234,594
Fri Nov 22 20:57:17 2024,330,602,79,221,599
Fri Nov 22 20:57:17 2024,358,633,75,220,598
Fri Nov 22 20:57:17 2024,359,647,78,229,585
Fri Nov 22 20:57:17 2024,360,619,78,244,589
Fri Nov 22 20:57:17 2024,361,608,74,247,574
Fri Nov 22 20:57:17 2024,361,602,73,242,577
Fri Nov 22 20:57:17 2024,362,622,80,244,570
Fri Nov 22 20:57:17 2024,363,626,77,253,555
Fri Nov 22 20:57:17 2024,363,634,75,249,545
Fri Nov 22 20:57:17 2024,364,625,80,239,558
Fri Nov 22 20:57:17 2024,388,655,78,237,555
Fri Nov 22 20:57:17 2024,390,629,82,245,549
Fri Nov 22 20:57:17 2024,390,621,74,234,567
Fri Nov 22 20:57:17 2024,391,601,77,244,577
Fri Nov 22 20:57:17 2024,391,598,81,245,582
Fri Nov 22 20:57:17 2024,392,607,79,254,580
Fri Nov 22 20:57:17 2024,392,613,78,248,580
Fri Nov 22 20:57:17 2024,418,602,78,248,583
Fri Nov 22 20:57:17 2024,419,589,76,249,599
Fri Nov 22 20:57:17 2024,419,597,74,252,610
Fri Nov 22 20:57:17 2024,449,615,74,252,602
Fri Nov 22 20:57:17 2024,450,647,82,259,615
Fri Nov 22 20:57:17 2024,450,644,78,256,612
Fri Nov 22 20:57:17 2024,451,649,76,264,619
Fri Nov 22 20:57:17 2024,451,634,78,257,601
Fri Nov 22 20:57:17 2024,451,622,74,256,600
Fri Nov 22 20:57:17 2024,451,643,83,256,609
Fri Nov 22 20:57:17 2024,452,625,76,260,588
Fri Nov 22 20:57:17 2024,453,617,79,259,595
Fri Nov 22 20:57:17 2024,480,591,83,265,588
Fri Nov 22 20:57:17 2024,481,569,79,269,577
Fri Nov 22 20:57:17 2024,481,546,86,263,571
Fri Nov 22 20:57:17 2024,508,524,73,258,566
Fri Nov 22 20:57:17 2024,510,510,82,253,550
Fri Nov 22 20:57:17 2024,511,491,75,255,549
Fri Nov 22 20:57:17 2024,539,471,88,253,528
Fri Nov 22 20:57:17 2024,540,484,83,243,522
Fri Nov 22 20:57:17 2024,540,488,82,249,535
Fri Nov 22 20:57:17 2024,541,487,84,238,548
Fri Nov 22 20:57:17 2024,541,486,88,250,520
Fri Nov 22 20:57:17 2024,541,495,82,256,544
Fri Nov 22 20:57:17 2024,542,492,85,259,550
Fri Nov 22 20:57:17 2024,543,490,92,256,557
Fri Nov 22 20:57:17 2024,569,477,102,258,557
Fri Nov 22 20:57:17 2024,570,496,77,262,584
Fri Nov 22 20:57:17 2024,570,478,82,251,579
Fri Nov 22 20:57:17 2024,571,473,87,255,552
Fri Nov 22 20:57:17 2024,571,450,87,254,576
Fri Nov 22 20:57:17 2024,600,453,85,250,560
Fri Nov 22 20:57:17 2024,601,460,89,248,532
Fri Nov 22 20:57:17 2024,601,453,77,235,515
Fri Nov 22 20:57:17 2024,603,442,83,249,513
Fri Nov 22 20:57:17 2024,604,439,86,247,519
Fri Nov 22 20:57:17 2024,604,448,92,239,521
Fri Nov 22 20:57:17 2024,604,435,87,256,540
Fri Nov 22 20:57:17 2024,605,442,87,244,532
Fri Nov 22 20:57:17 2024,605,443,87,243,524
Fri Nov 22 20:57:17 2024,635,439,86,251,526
Fri Nov 22 20:57:17 2024,636,448,86,255,515
Fri Nov 22 20:57:17 2024,639,445,82,256,506
Fri Nov 22 20:57:17 2024,689,439,84,256,493
Fri Nov 22 20:57:17 2024,690,441,85,248,499
Fri Nov 22 20:57:17 2024,690,449,82,244,491
Fri Nov 22 20:57:17 2024,691,451,84,257,504
Fri Nov 22 20:57:17 2024,692,450,83,248,500
Fri Nov 22 20:57:17 2024,692,449,81,248,524
Fri Nov 22 20:57:17 2024,693,487,83,254,515
Fri Nov 22 20:57:17 2024,693,479,81,247,519
Fri Nov 22 20:57:17 2024,693,473,80,251,522
Fri Nov 22 20:57:17 2024,693,483,76,246,527
Fri Nov 22 20:57:17 2024,717,601,85,257,567
Fri Nov 22 20:57:17 2024,718,606,80,263,566
Fri Nov 22 20:57:17 2024,719,603,82,252,571
Fri Nov 22 20:57:17 2024,719,618,75,255,566
Fri Nov 22 20:57:17 2024,748,621,76,249,543
Fri Nov 22 20:57:17 2024,749,634,81,231,568
Fri Nov 22 20:57:17 2024,749,616,78,235,550
Fri Nov 22 20:57:17 2024,809,622,73,244,568
Fri Nov 22 20:57:17 2024,809,625,70,245,591
Fri Nov 22 20:57:17 2024,810,621,79,250,597
Fri Nov 22 20:57:17 2024,838,619,82,227,595
Fri Nov 22 20:57:17 2024,839,608,84,255,594
Fri Nov 22 20:57:17 2024,839,611,78,251,600
Fri Nov 22 20:57:17 2024,868,600,78,245,586
Fri Nov 22 20:57:17 2024,869,598,81,240,592
Fri Nov 22 20:57:17 2024,869,593,80,243,582
Fri Nov 22 20:57:17 2024,898,583,79,233,577
Fri Nov 22 20:57:17 2024,899,603,84,222,611
Fri Nov 22 20:57:17 2024,899,620,74,230,622
Fri Nov 22 20:57:17 2024,900,635,83,243,616
Fri Nov 22 20:57:17 2024,900,676,82,239,638
Fri Nov 22 20:57:17 2024,901,677,82,252,640
Fri Nov 22 20:57:17 2024,902,689,72,244,626
Fri Nov 22 20:57:17 2024,902,672,83,253,626
Fri Nov 22 20:57:17 2024,902,678,84,248,638
Fri Nov 22 20:57:17 2024,903,661,80,257,634
Fri Nov 22 20:57:17 2024,928,688,79,244,625
Fri Nov 22 20:57:17 2024,929,721,74,253,633
Fri Nov 22 20:57:17 2024,929,707,80,239,643
Fri Nov 22 20:57:17 2024,958,687,76,231,636
Fri Nov 22 20:57:17 2024,959,669,79,231,616
Fri Nov 22 20:57:17 2024,961,643,81,224,618
Fri Nov 22 20:57:17 2024,988,649,76,222,615
Fri Nov 22 20:57:18 2024,18,642,82,221,602
Fri Nov 22 20:57:18 2024,19,643,78,217,606
Fri Nov 22 20:57:18 2024,19,628,82,227,587
Fri Nov 22 20:57:18 2024,48,624,69,213,610
Fri Nov 22 20:57:18 2024,49,612,78,223,594
Fri Nov 22 20:57:18 2024,49,596,75,216,592
Fri Nov 22 20:57:18 2024,78,596,76,213,588
Fri Nov 22 20:57:18 2024,79,590,75,209,580
Fri Nov 22 20:57:18 2024,80,580,76,218,580
Fri Nov 22 20:57:18 2024,80,571,78,215,576
Fri Nov 22 20:57:18 2024,80,584,83,215,561
Fri Nov 22 20:57:18 2024,80,614,84,211,559
Fri Nov 22 20:57:18 2024,81,612,78,216,563
Fri Nov 22 20:57:18 2024,81,593,82,219,563
Fri Nov 22 20:57:18 2024,82,593,83,233,564
Fri Nov 22 20:57:18 2024,82,596,83,231,567
Fri Nov 22 20:57:18 2024,108,584,83,232,576
Fri Nov 22 20:57:18 2024,109,565,81,242,571
Fri Nov 22 20:57:18 2024,109,564,80,236,587
Fri Nov 22 20:57:18 2024,138,580,79,230,587
Fri Nov 22 20:57:18 2024,139,588,76,235,586
Fri Nov 22 20:57:18 2024,139,588,80,236,592
Fri Nov 22 20:57:18 2024,168,586,72,228,598
Fri Nov 22 20:57:18 2024,169,600,83,231,592
Fri Nov 22 20:57:18 2024,169,601,69,226,596
Fri Nov 22 20:57:18 2024,198,588,76,230,599
Fri Nov 22 20:57:18 2024,199,583,72,231,610
Fri Nov 22 20:57:18 2024,199,586,82,235,614
Fri Nov 22 20:57:18 2024,200,570,78,235,618
Fri Nov 22 20:57:18 2024,200,588,80,246,612
Fri Nov 22 20:57:18 2024,201,582,82,240,621
Fri Nov 22 20:57:18 2024,202,578,70,271,613
Fri Nov 22 20:57:18 2024,203,563,81,237,602
Fri Nov 22 20:57:18 2024,203,575,69,238,605
Fri Nov 22 20:57:18 2024,228,578,82,241,599
Fri Nov 22 20:57:18 2024,228,605,77,249,617
Fri Nov 22 20:57:18 2024,229,614,77,256,608
Fri Nov 22 20:57:18 2024,258,608,83,247,622
Fri Nov 22 20:57:18 2024,259,625,79,254,625
Fri Nov 22 20:57:18 2024,259,609,77,250,610
Fri Nov 22 20:57:18 2024,288,632,77,250,623
Fri Nov 22 20:57:18 2024,289,617,84,229,602
Fri Nov 22 20:57:18 2024,319,644,75,238,577
Fri Nov 22 20:57:18 2024,319,636,78,241,590
Fri Nov 22 20:57:18 2024,320,650,78,230,593
Fri Nov 22 20:57:18 2024,348,629,79,231,577
Fri Nov 22 20:57:18 2024,349,614,78,226,567
Fri Nov 22 20:57:18 2024,349,622,78,223,588
Fri Nov 22 20:57:18 2024,378,612,78,225,563
Fri Nov 22 20:57:18 2024,379,600,83,226,570
Fri Nov 22 20:57:18 2024,380,553,81,231,555
Fri Nov 22 20:57:18 2024,380,537,84,222,544
Fri Nov 22 20:57:18 2024,380,528,80,226,533
Fri Nov 22 20:57:18 2024,381,491,83,233,490
Fri Nov 22 20:57:18 2024,381,487,76,250,499
Fri Nov 22 20:57:18 2024,381,484,80,249,492
Fri Nov 22 20:57:18 2024,382,485,80,243,481
Fri Nov 22 20:57:18 2024,382,476,75,244,484
Fri Nov 22 20:57:18 2024,408,497,76,246,486
Fri Nov 22 20:57:18 2024,409,484,77,245,490
Fri Nov 22 20:57:18 2024,409,496,77,250,507
Fri Nov 22 20:57:18 2024,438,481,76,248,509
Fri Nov 22 20:57:18 2024,439,487,77,240,505
Fri Nov 22 20:57:18 2024,439,494,79,237,521
Fri Nov 22 20:57:18 2024,468,507,78,240,528
Fri Nov 22 20:57:18 2024,469,507,75,234,538
Fri Nov 22 20:57:18 2024,469,508,77,235,532
Fri Nov 22 20:57:18 2024,500,510,77,219,534
Fri Nov 22 20:57:18 2024,502,514,74,215,534
Fri Nov 22 20:57:18 2024,503,517,76,218,547
Fri Nov 22 20:57:18 2024,530,506,75,218,546
Fri Nov 22 20:57:18 2024,530,512,77,203,551
Fri Nov 22 20:57:18 2024,531,531,76,214,554
Fri Nov 22 20:57:18 2024,558,541,71,209,567
Fri Nov 22 20:57:18 2024,559,584,86,219,568
Fri Nov 22 20:57:18 2024,559,605,79,212,575
Fri Nov 22 20:57:18 2024,620,607,78,224,571
Fri Nov 22 20:57:18 2024,620,667,83,220,563
Fri Nov 22 20:57:18 2024,621,668,70,224,577
Fri Nov 22 20:57:18 2024,649,678,79,225,573
Fri Nov 22 20:57:18 2024,650,672,72,232,596
Fri Nov 22 20:57:18 2024,650,658,70,232,601
Fri Nov 22 20:57:18 2024,679,657,84,222,603
Fri Nov 22 20:57:18 2024,680,642,71,222,582
Fri Nov 22 20:57:18 2024,680,644,98,230,573
Fri Nov 22 20:57:18 2024,680,672,77,225,584
Fri Nov 22 20:57:18 2024,680,683,81,232,580
Fri Nov 22 20:57:18 2024,681,659,79,243,600
Fri Nov 22 20:57:18 2024,681,664,72,241,601
Fri Nov 22 20:57:18 2024,682,639,74,242,615
Fri Nov 22 20:57:18 2024,682,623,72,235,606
Fri Nov 22 20:57:18 2024,683,620,78,245,612
Fri Nov 22 20:57:18 2024,708,590,84,231,609
Fri Nov 22 20:57:18 2024,709,577,79,233,620
Fri Nov 22 20:57:18 2024,709,598,70,235,618
Fri Nov 22 20:57:18 2024,738,586,84,236,626
Fri Nov 22 20:57:18 2024,739,596,83,241,623
Fri Nov 22 20:57:18 2024,739,589,84,250,638
Fri Nov 22 20:57:18 2024,768,614,76,248,636
Fri Nov 22 20:57:18 2024,769,611,77,252,642
Fri Nov 22 20:57:18 2024,769,625,80,250,632
Fri Nov 22 20:57:18 2024,769,621,78,251,622
Fri Nov 22 20:57:18 2024,769,647,77,248,638
Fri Nov 22 20:57:18 2024,770,647,79,256,629
Fri Nov 22 20:57:18 2024,772,666,78,259,653
Fri Nov 22 20:57:18 2024,772,688,73,260,654
Fri Nov 22 20:57:18 2024,772,702,78,261,662
Fri Nov 22 20:57:18 2024,773,698,79,262,656
Fri Nov 22 20:57:18 2024,798,673,84,269,640
Fri Nov 22 20:57:18 2024,799,661,72,266,655
Fri Nov 22 20:57:18 2024,799,654,80,269,632
Fri Nov 22 20:57:18 2024,858,650,84,259,642
Fri Nov 22 20:57:18 2024,859,671,77,262,652
Fri Nov 22 20:57:18 2024,860,679,83,272,636
Fri Nov 22 20:57:18 2024,888,662,81,270,643
Fri Nov 22 20:57:18 2024,889,646,85,267,651
Fri Nov 22 20:57:18 2024,889,633,82,267,639
Fri Nov 22 20:57:18 2024,918,623,72,263,634
Fri Nov 22 20:57:18 2024,919,625,79,271,629
Fri Nov 22 20:57:18 2024,919,629,69,267,616
Fri Nov 22 20:57:18 2024,920,626,76,265,606
Fri Nov 22 20:57:18 2024,920,648,69,244,597
