Timestamp,Millis,Myo0,Myo1,Myo2,Myo3
Fri Nov 22 20:48:12 2024,967,641,67,146,463
Fri Nov 22 20:48:12 2024,997,645,68,145,478
Fri Nov 22 20:48:12 2024,998,643,64,146,475
Fri Nov 22 20:48:12 2024,998,648,69,150,479
Fri Nov 22 20:48:13 2024,28,647,65,161,475
Fri Nov 22 20:48:13 2024,29,633,68,151,489
Fri Nov 22 20:48:13 2024,29,633,66,159,501
Fri Nov 22 20:48:13 2024,56,643,68,153,505
Fri Nov 22 20:48:13 2024,57,637,72,152,505
Fri Nov 22 20:48:13 2024,58,652,65,154,501
Fri Nov 22 20:48:13 2024,58,646,69,158,505
Fri Nov 22 20:48:13 2024,58,629,70,171,534
Fri Nov 22 20:48:13 2024,58,631,66,180,526
Fri Nov 22 20:48:13 2024,59,642,68,164,525
Fri Nov 22 20:48:13 2024,88,633,67,162,519
Fri Nov 22 20:48:13 2024,88,643,55,149,527
Fri Nov 22 20:48:13 2024,89,651,68,142,537
Fri Nov 22 20:48:13 2024,117,640,71,165,531
Fri Nov 22 20:48:13 2024,118,639,71,172,534
Fri Nov 22 20:48:13 2024,118,619,67,173,541
Fri Nov 22 20:48:13 2024,119,630,66,174,547
Fri Nov 22 20:48:13 2024,119,634,63,169,534
Fri Nov 22 20:48:13 2024,119,620,71,162,551
Fri Nov 22 20:48:13 2024,120,613,58,163,554
Fri Nov 22 20:48:13 2024,120,613,61,168,535
Fri Nov 22 20:48:13 2024,120,617,71,163,546
Fri Nov 22 20:48:13 2024,120,630,67,159,557
Fri Nov 22 20:48:13 2024,148,623,68,168,574
Fri Nov 22 20:48:13 2024,149,623,71,160,567
Fri Nov 22 20:48:13 2024,149,627,61,174,579
Fri Nov 22 20:48:13 2024,177,619,64,185,586
Fri Nov 22 20:48:13 2024,178,625,66,182,588
Fri Nov 22 20:48:13 2024,178,653,64,182,589
Fri Nov 22 20:48:13 2024,206,654,62,178,585
Fri Nov 22 20:48:13 2024,206,655,70,180,589
Fri Nov 22 20:48:13 2024,207,647,66,179,587
Fri Nov 22 20:48:13 2024,207,647,69,181,592
Fri Nov 22 20:48:13 2024,207,639,66,176,594
Fri Nov 22 20:48:13 2024,207,625,69,173,601
Fri Nov 22 20:48:13 2024,209,624,59,174,594
Fri Nov 22 20:48:13 2024,209,636,73,175,586
Fri Nov 22 20:48:13 2024,209,614,63,171,591
Fri Nov 22 20:48:13 2024,210,612,71,170,587
Fri Nov 22 20:48:13 2024,236,600,68,162,583
Fri Nov 22 20:48:13 2024,237,603,68,168,586
Fri Nov 22 20:48:13 2024,237,626,73,171,587
Fri Nov 22 20:48:13 2024,265,618,63,172,596
Fri Nov 22 20:48:13 2024,266,631,67,175,583
Fri Nov 22 20:48:13 2024,266,648,65,176,582
Fri Nov 22 20:48:13 2024,356,633,67,174,591
Fri Nov 22 20:48:13 2024,357,639,62,181,584
Fri Nov 22 20:48:13 2024,357,625,73,178,581
Fri Nov 22 20:48:13 2024,386,619,67,173,592
Fri Nov 22 20:48:13 2024,386,626,65,176,588
Fri Nov 22 20:48:13 2024,387,608,66,168,578
Fri Nov 22 20:48:13 2024,416,605,73,161,579
Fri Nov 22 20:48:13 2024,416,593,63,165,575
Fri Nov 22 20:48:13 2024,417,574,66,163,572
Fri Nov 22 20:48:13 2024,446,578,63,164,569
Fri Nov 22 20:48:13 2024,446,572,62,157,547
Fri Nov 22 20:48:13 2024,446,584,66,155,559
Fri Nov 22 20:48:13 2024,476,580,65,153,553
Fri Nov 22 20:48:13 2024,477,585,67,158,549
Fri Nov 22 20:48:13 2024,478,577,65,173,543
Fri Nov 22 20:48:13 2024,478,592,58,170,554
Fri Nov 22 20:48:13 2024,478,611,58,156,505
Fri Nov 22 20:48:13 2024,506,603,65,150,486
Fri Nov 22 20:48:13 2024,507,609,68,161,456
Fri Nov 22 20:48:13 2024,507,611,66,149,368
Fri Nov 22 20:48:13 2024,507,632,65,152,342
Fri Nov 22 20:48:13 2024,508,633,64,145,330
Fri Nov 22 20:48:13 2024,508,629,69,142,338
Fri Nov 22 20:48:13 2024,508,621,68,141,342
Fri Nov 22 20:48:13 2024,508,621,64,151,326
Fri Nov 22 20:48:13 2024,536,627,61,142,337
Fri Nov 22 20:48:13 2024,536,619,70,143,335
Fri Nov 22 20:48:13 2024,536,610,63,144,317
Fri Nov 22 20:48:13 2024,566,615,68,155,377
Fri Nov 22 20:48:13 2024,566,614,64,163,385
Fri Nov 22 20:48:13 2024,566,605,74,165,442
Fri Nov 22 20:48:13 2024,567,584,64,186,477
Fri Nov 22 20:48:13 2024,567,571,70,193,496
Fri Nov 22 20:48:13 2024,567,562,73,202,518
Fri Nov 22 20:48:13 2024,569,548,66,196,528
Fri Nov 22 20:48:13 2024,595,545,75,202,548
Fri Nov 22 20:48:13 2024,596,554,81,213,556
Fri Nov 22 20:48:13 2024,597,562,72,211,550
Fri Nov 22 20:48:13 2024,597,537,78,223,557
Fri Nov 22 20:48:13 2024,597,533,81,225,569
Fri Nov 22 20:48:13 2024,598,531,71,226,560
Fri Nov 22 20:48:13 2024,598,520,78,225,576
Fri Nov 22 20:48:13 2024,599,516,86,243,596
Fri Nov 22 20:48:13 2024,599,508,86,229,585
Fri Nov 22 20:48:13 2024,626,520,84,232,603
Fri Nov 22 20:48:13 2024,626,508,83,241,611
Fri Nov 22 20:48:13 2024,626,508,81,232,618
Fri Nov 22 20:48:13 2024,658,519,86,240,631
Fri Nov 22 20:48:13 2024,659,515,87,233,624
Fri Nov 22 20:48:13 2024,660,521,78,242,633
Fri Nov 22 20:48:13 2024,685,517,75,245,628
Fri Nov 22 20:48:13 2024,687,516,72,245,606
Fri Nov 22 20:48:13 2024,687,525,78,240,611
Fri Nov 22 20:48:13 2024,717,531,82,234,606
Fri Nov 22 20:48:13 2024,718,537,74,245,603
Fri Nov 22 20:48:13 2024,719,540,77,242,597
Fri Nov 22 20:48:13 2024,747,545,76,219,582
Fri Nov 22 20:48:13 2024,747,557,74,222,541
Fri Nov 22 20:48:13 2024,748,569,78,201,553
Fri Nov 22 20:48:13 2024,748,576,70,204,568
Fri Nov 22 20:48:13 2024,748,623,72,200,458
Fri Nov 22 20:48:13 2024,748,623,72,192,437
Fri Nov 22 20:48:13 2024,749,627,70,187,414
Fri Nov 22 20:48:13 2024,750,636,68,168,370
Fri Nov 22 20:48:13 2024,750,642,74,153,365
Fri Nov 22 20:48:13 2024,750,653,73,163,360
Fri Nov 22 20:48:13 2024,776,661,73,145,338
Fri Nov 22 20:48:13 2024,777,650,72,133,338
Fri Nov 22 20:48:13 2024,777,660,72,122,346
Fri Nov 22 20:48:13 2024,778,657,56,127,333
Fri Nov 22 20:48:13 2024,778,637,66,123,338
Fri Nov 22 20:48:13 2024,779,644,58,137,315
Fri Nov 22 20:48:13 2024,806,645,79,135,309
Fri Nov 22 20:48:13 2024,806,632,58,130,300
Fri Nov 22 20:48:13 2024,807,643,69,127,278
Fri Nov 22 20:48:13 2024,836,653,57,122,303
Fri Nov 22 20:48:13 2024,837,667,61,115,307
Fri Nov 22 20:48:13 2024,837,673,60,120,297
Fri Nov 22 20:48:13 2024,866,664,67,117,277
Fri Nov 22 20:48:13 2024,866,674,61,122,322
Fri Nov 22 20:48:13 2024,867,675,61,125,318
Fri Nov 22 20:48:13 2024,868,667,65,121,308
Fri Nov 22 20:48:13 2024,868,675,66,113,304
Fri Nov 22 20:48:13 2024,868,679,69,116,313
Fri Nov 22 20:48:13 2024,869,686,65,115,327
Fri Nov 22 20:48:13 2024,869,681,66,111,340
Fri Nov 22 20:48:13 2024,870,678,70,114,324
Fri Nov 22 20:48:13 2024,896,694,71,120,331
Fri Nov 22 20:48:13 2024,897,681,72,119,331
Fri Nov 22 20:48:13 2024,897,671,70,118,318
Fri Nov 22 20:48:13 2024,926,658,61,122,304
Fri Nov 22 20:48:13 2024,927,648,57,110,305
Fri Nov 22 20:48:13 2024,927,635,64,103,335
Fri Nov 22 20:48:13 2024,927,643,68,109,329
Fri Nov 22 20:48:13 2024,928,635,65,105,325
Fri Nov 22 20:48:13 2024,928,629,65,118,339
Fri Nov 22 20:48:13 2024,928,621,68,110,381
Fri Nov 22 20:48:13 2024,930,609,71,141,408
Fri Nov 22 20:48:13 2024,931,593,64,144,414
Fri Nov 22 20:48:13 2024,932,598,69,160,440
Fri Nov 22 20:48:13 2024,957,595,62,158,467
Fri Nov 22 20:48:13 2024,958,581,74,167,475
Fri Nov 22 20:48:13 2024,959,565,62,179,505
Fri Nov 22 20:48:13 2024,986,548,71,181,508
Fri Nov 22 20:48:13 2024,987,541,74,177,509
Fri Nov 22 20:48:13 2024,988,535,63,195,495
Fri Nov 22 20:48:14 2024,16,528,67,204,515
Fri Nov 22 20:48:14 2024,17,522,67,208,514
Fri Nov 22 20:48:14 2024,17,511,63,209,526
Fri Nov 22 20:48:14 2024,17,506,69,207,524
Fri Nov 22 20:48:14 2024,17,498,76,208,560
Fri Nov 22 20:48:14 2024,18,491,73,217,553
Fri Nov 22 20:48:14 2024,18,501,72,213,544
Fri Nov 22 20:48:14 2024,19,517,74,231,570
Fri Nov 22 20:48:14 2024,19,509,72,227,559
Fri Nov 22 20:48:14 2024,20,507,70,232,586
Fri Nov 22 20:48:14 2024,46,524,72,229,581
Fri Nov 22 20:48:14 2024,47,515,68,227,580
Fri Nov 22 20:48:14 2024,47,536,69,231,586
Fri Nov 22 20:48:14 2024,47,533,72,231,602
Fri Nov 22 20:48:14 2024,48,547,72,235,604
Fri Nov 22 20:48:14 2024,77,559,77,225,590
Fri Nov 22 20:48:14 2024,77,568,78,275,584
Fri Nov 22 20:48:14 2024,78,570,76,226,589
