Timestamp,Millis,Myo0,Myo1,Myo2,Myo3
Fri Nov 22 19:34:57 2024,956,549,146,214,682
Fri Nov 22 19:34:57 2024,957,549,145,218,691
Fri Nov 22 19:34:57 2024,958,547,154,223,684
Fri Nov 22 19:34:57 2024,984,554,148,215,698
Fri Nov 22 19:34:57 2024,985,553,144,229,678
Fri Nov 22 19:34:57 2024,986,545,143,227,680
Fri Nov 22 19:34:57 2024,986,535,156,234,676
Fri Nov 22 19:34:57 2024,986,545,152,224,652
Fri Nov 22 19:34:57 2024,986,532,147,233,649
Fri Nov 22 19:34:57 2024,987,540,146,219,656
Fri Nov 22 19:34:58 2024,14,517,149,225,654
Fri Nov 22 19:34:58 2024,16,524,139,231,671
Fri Nov 22 19:34:58 2024,16,506,135,226,674
Fri Nov 22 19:34:58 2024,17,501,137,225,682
Fri Nov 22 19:34:58 2024,17,512,135,233,687
Fri Nov 22 19:34:58 2024,17,516,135,225,703
Fri Nov 22 19:34:58 2024,17,519,127,235,691
Fri Nov 22 19:34:58 2024,105,502,135,240,696
Fri Nov 22 19:34:58 2024,106,505,121,245,688
Fri Nov 22 19:34:58 2024,107,510,129,241,667
Fri Nov 22 19:34:58 2024,107,499,126,247,664
Fri Nov 22 19:34:58 2024,108,507,132,245,651
Fri Nov 22 19:34:58 2024,108,496,128,244,638
Fri Nov 22 19:34:58 2024,108,492,131,249,624
Fri Nov 22 19:34:58 2024,135,493,131,256,639
Fri Nov 22 19:34:58 2024,136,500,129,247,604
Fri Nov 22 19:34:58 2024,136,501,132,259,618
Fri Nov 22 19:34:58 2024,140,508,137,258,610
Fri Nov 22 19:34:58 2024,141,524,135,264,571
Fri Nov 22 19:34:58 2024,141,514,142,248,563
Fri Nov 22 19:34:58 2024,141,519,145,258,566
Fri Nov 22 19:34:58 2024,165,536,128,259,571
Fri Nov 22 19:34:58 2024,165,527,130,252,563
Fri Nov 22 19:34:58 2024,166,527,136,242,544
Fri Nov 22 19:34:58 2024,166,527,133,255,575
Fri Nov 22 19:34:58 2024,167,524,125,242,562
Fri Nov 22 19:34:58 2024,168,513,134,235,576
Fri Nov 22 19:34:58 2024,168,522,129,238,563
Fri Nov 22 19:34:58 2024,195,526,138,244,572
Fri Nov 22 19:34:58 2024,196,535,127,210,597
Fri Nov 22 19:34:58 2024,196,533,139,221,586
Fri Nov 22 19:34:58 2024,225,534,137,217,600
Fri Nov 22 19:34:58 2024,226,533,133,217,620
Fri Nov 22 19:34:58 2024,226,537,136,201,615
Fri Nov 22 19:34:58 2024,226,540,141,200,624
Fri Nov 22 19:34:58 2024,226,552,131,211,621
Fri Nov 22 19:34:58 2024,227,547,125,207,621
Fri Nov 22 19:34:58 2024,227,554,120,199,615
Fri Nov 22 19:34:58 2024,255,568,125,204,622
Fri Nov 22 19:34:58 2024,256,562,132,197,610
Fri Nov 22 19:34:58 2024,256,569,132,188,605
Fri Nov 22 19:34:58 2024,256,595,134,208,588
Fri Nov 22 19:34:58 2024,256,594,123,209,596
Fri Nov 22 19:34:58 2024,257,601,128,226,618
Fri Nov 22 19:34:58 2024,258,610,129,231,631
Fri Nov 22 19:34:58 2024,285,611,115,226,635
Fri Nov 22 19:34:58 2024,286,610,125,241,637
Fri Nov 22 19:34:58 2024,286,612,116,232,641
Fri Nov 22 19:34:58 2024,287,617,127,250,631
Fri Nov 22 19:34:58 2024,287,613,120,244,646
Fri Nov 22 19:34:58 2024,288,600,120,257,648
Fri Nov 22 19:34:58 2024,288,604,119,260,662
Fri Nov 22 19:34:58 2024,315,584,125,261,673
Fri Nov 22 19:34:58 2024,317,586,131,266,659
Fri Nov 22 19:34:58 2024,317,569,121,264,653
Fri Nov 22 19:34:58 2024,317,579,111,259,645
Fri Nov 22 19:34:58 2024,317,565,126,259,624
Fri Nov 22 19:34:58 2024,317,556,124,268,609
Fri Nov 22 19:34:58 2024,318,564,126,279,603
Fri Nov 22 19:34:58 2024,345,560,122,270,598
Fri Nov 22 19:34:58 2024,345,557,131,278,594
Fri Nov 22 19:34:58 2024,346,578,133,278,591
Fri Nov 22 19:34:58 2024,346,571,121,263,590
Fri Nov 22 19:34:58 2024,347,589,120,267,596
Fri Nov 22 19:34:58 2024,347,585,131,264,600
Fri Nov 22 19:34:58 2024,375,586,130,269,595
Fri Nov 22 19:34:58 2024,377,598,131,271,613
Fri Nov 22 19:34:58 2024,377,610,132,270,612
Fri Nov 22 19:34:58 2024,378,607,137,272,607
Fri Nov 22 19:34:58 2024,378,609,134,255,607
Fri Nov 22 19:34:58 2024,379,603,133,272,602
Fri Nov 22 19:34:58 2024,405,612,144,271,612
Fri Nov 22 19:34:58 2024,406,625,142,280,623
Fri Nov 22 19:34:58 2024,407,625,150,279,652
Fri Nov 22 19:34:58 2024,407,640,149,305,644
Fri Nov 22 19:34:58 2024,407,626,153,280,661
Fri Nov 22 19:34:58 2024,408,637,148,303,670
Fri Nov 22 19:34:58 2024,435,657,149,280,684
Fri Nov 22 19:34:58 2024,437,652,146,281,696
Fri Nov 22 19:34:58 2024,437,666,153,283,712
Fri Nov 22 19:34:58 2024,437,669,156,280,727
Fri Nov 22 19:34:58 2024,438,657,149,274,741
Fri Nov 22 19:34:58 2024,438,664,164,284,741
Fri Nov 22 19:34:58 2024,464,676,157,282,728
Fri Nov 22 19:34:58 2024,465,670,159,289,736
Fri Nov 22 19:34:58 2024,465,673,155,291,724
Fri Nov 22 19:34:58 2024,495,672,162,281,725
Fri Nov 22 19:34:58 2024,496,691,160,287,703
Fri Nov 22 19:34:58 2024,496,683,166,286,692
Fri Nov 22 19:34:58 2024,525,677,164,283,710
Fri Nov 22 19:34:58 2024,526,659,158,285,707
Fri Nov 22 19:34:58 2024,527,654,158,274,705
Fri Nov 22 19:34:58 2024,527,685,156,276,704
Fri Nov 22 19:34:58 2024,527,676,148,273,701
Fri Nov 22 19:34:58 2024,528,671,157,268,679
Fri Nov 22 19:34:58 2024,528,681,156,269,685
Fri Nov 22 19:34:58 2024,555,662,155,284,688
Fri Nov 22 19:34:58 2024,556,665,154,288,694
Fri Nov 22 19:34:58 2024,556,658,140,278,697
Fri Nov 22 19:34:58 2024,556,667,133,278,669
Fri Nov 22 19:34:58 2024,585,704,137,287,661
Fri Nov 22 19:34:58 2024,585,712,139,283,651
Fri Nov 22 19:34:58 2024,586,706,140,283,670
Fri Nov 22 19:34:58 2024,586,695,139,285,681
Fri Nov 22 19:34:58 2024,615,678,134,287,672
Fri Nov 22 19:34:58 2024,616,668,161,285,694
Fri Nov 22 19:34:58 2024,616,653,131,289,682
Fri Nov 22 19:34:58 2024,616,640,133,279,671
Fri Nov 22 19:34:58 2024,617,636,127,277,655
Fri Nov 22 19:34:58 2024,617,660,134,296,690
Fri Nov 22 19:34:58 2024,617,662,138,288,720
Fri Nov 22 19:34:58 2024,645,673,136,290,720
Fri Nov 22 19:34:58 2024,646,667,143,286,723
Fri Nov 22 19:34:58 2024,646,656,140,282,738
Fri Nov 22 19:34:58 2024,646,613,132,286,670
Fri Nov 22 19:34:58 2024,647,596,132,278,644
Fri Nov 22 19:34:58 2024,648,573,132,282,627
Fri Nov 22 19:34:58 2024,648,573,126,274,610
Fri Nov 22 19:34:58 2024,679,563,151,267,608
Fri Nov 22 19:34:58 2024,680,547,117,271,594
Fri Nov 22 19:34:58 2024,680,527,129,275,571
Fri Nov 22 19:34:58 2024,680,522,127,274,559
Fri Nov 22 19:34:58 2024,680,513,130,268,550
Fri Nov 22 19:34:58 2024,680,515,138,265,568
Fri Nov 22 19:34:58 2024,680,514,127,265,530
Fri Nov 22 19:34:58 2024,705,520,130,260,522
Fri Nov 22 19:34:58 2024,705,514,134,258,513
Fri Nov 22 19:34:58 2024,707,502,131,262,507
Fri Nov 22 19:34:58 2024,708,516,132,260,507
Fri Nov 22 19:34:58 2024,708,505,122,264,507
Fri Nov 22 19:34:58 2024,709,508,124,250,500
Fri Nov 22 19:34:58 2024,709,498,120,268,517
Fri Nov 22 19:34:58 2024,735,505,129,256,502
Fri Nov 22 19:34:58 2024,737,500,126,262,508
Fri Nov 22 19:34:58 2024,738,495,131,262,496
Fri Nov 22 19:34:58 2024,739,477,137,259,488
Fri Nov 22 19:34:58 2024,739,478,136,267,496
Fri Nov 22 19:34:58 2024,739,472,122,258,504
Fri Nov 22 19:34:58 2024,765,476,123,262,483
Fri Nov 22 19:34:58 2024,766,474,124,266,491
Fri Nov 22 19:34:58 2024,766,476,128,253,485
Fri Nov 22 19:34:58 2024,767,480,129,269,487
Fri Nov 22 19:34:58 2024,767,470,126,255,493
Fri Nov 22 19:34:58 2024,767,483,142,261,486
Fri Nov 22 19:34:58 2024,795,486,133,259,487
Fri Nov 22 19:34:58 2024,796,472,132,260,488
Fri Nov 22 19:34:58 2024,796,471,129,254,485
Fri Nov 22 19:34:58 2024,796,471,134,259,495
Fri Nov 22 19:34:58 2024,797,473,129,269,519
Fri Nov 22 19:34:58 2024,797,493,135,270,533
Fri Nov 22 19:34:58 2024,825,499,117,264,558
Fri Nov 22 19:34:58 2024,826,520,123,265,585
Fri Nov 22 19:34:58 2024,826,550,122,270,587
Fri Nov 22 19:34:58 2024,826,582,130,268,608
Fri Nov 22 19:34:58 2024,827,586,134,260,621
Fri Nov 22 19:34:58 2024,827,615,126,257,638
Fri Nov 22 19:34:58 2024,855,632,137,264,638
Fri Nov 22 19:34:58 2024,856,632,142,259,650
Fri Nov 22 19:34:58 2024,857,639,140,268,661
Fri Nov 22 19:34:58 2024,885,628,125,260,676
Fri Nov 22 19:34:58 2024,886,628,131,255,670
Fri Nov 22 19:34:58 2024,886,617,132,255,670
Fri Nov 22 19:34:58 2024,886,635,130,236,665
Fri Nov 22 19:34:58 2024,887,635,130,239,660
Fri Nov 22 19:34:58 2024,893,634,129,235,665
Fri Nov 22 19:34:58 2024,897,624,129,245,666
Fri Nov 22 19:34:58 2024,915,607,127,244,684
Fri Nov 22 19:34:58 2024,916,602,132,252,700
Fri Nov 22 19:34:58 2024,917,598,124,256,712
Fri Nov 22 19:34:58 2024,917,612,121,260,707
Fri Nov 22 19:34:58 2024,917,624,116,263,688
Fri Nov 22 19:34:58 2024,918,618,128,271,690
Fri Nov 22 19:34:58 2024,918,632,126,270,697
Fri Nov 22 19:34:58 2024,945,635,127,258,693
Fri Nov 22 19:34:58 2024,946,640,112,274,682
Fri Nov 22 19:34:58 2024,946,649,127,270,692
Fri Nov 22 19:34:58 2024,946,661,124,275,723
Fri Nov 22 19:34:58 2024,947,666,119,265,718
Fri Nov 22 19:34:58 2024,947,664,124,269,753
Fri Nov 22 19:34:58 2024,947,699,123,262,752
Fri Nov 22 19:34:58 2024,977,689,124,255,745
Fri Nov 22 19:34:58 2024,977,683,132,264,744
Fri Nov 22 19:34:58 2024,978,676,124,266,754
Fri Nov 22 19:34:59 2024,5,691,116,275,776
Fri Nov 22 19:34:59 2024,5,687,118,272,746
Fri Nov 22 19:34:59 2024,6,674,126,276,748
Fri Nov 22 19:34:59 2024,6,674,125,272,766
Fri Nov 22 19:34:59 2024,7,704,132,269,770
Fri Nov 22 19:34:59 2024,7,713,132,277,798
Fri Nov 22 19:34:59 2024,8,715,122,273,811
Fri Nov 22 19:34:59 2024,36,713,135,280,815
Fri Nov 22 19:34:59 2024,37,718,130,262,816
Fri Nov 22 19:34:59 2024,37,727,132,269,831
Fri Nov 22 19:34:59 2024,39,717,128,279,834
Fri Nov 22 19:34:59 2024,39,692,130,282,844
Fri Nov 22 19:34:59 2024,39,699,127,263,829
Fri Nov 22 19:34:59 2024,39,682,121,271,821
Fri Nov 22 19:34:59 2024,66,664,138,283,825
Fri Nov 22 19:34:59 2024,67,671,132,284,813
Fri Nov 22 19:34:59 2024,68,674,135,274,796
Fri Nov 22 19:34:59 2024,95,681,131,273,801
Fri Nov 22 19:34:59 2024,98,678,137,286,806
Fri Nov 22 19:34:59 2024,99,690,144,281,809
Fri Nov 22 19:34:59 2024,100,696,141,278,791
Fri Nov 22 19:34:59 2024,100,693,144,275,799
Fri Nov 22 19:34:59 2024,125,698,146,277,816
Fri Nov 22 19:34:59 2024,125,695,148,307,802
Fri Nov 22 19:34:59 2024,126,675,157,280,810
Fri Nov 22 19:34:59 2024,126,675,157,292,805
Fri Nov 22 19:34:59 2024,126,703,165,290,795
Fri Nov 22 19:34:59 2024,127,704,162,287,771
Fri Nov 22 19:34:59 2024,127,701,161,287,761
Fri Nov 22 19:34:59 2024,155,686,158,282,762
Fri Nov 22 19:34:59 2024,156,689,157,295,744
Fri Nov 22 19:34:59 2024,156,689,162,294,728
Fri Nov 22 19:34:59 2024,156,683,153,291,737
Fri Nov 22 19:34:59 2024,156,684,157,288,729
Fri Nov 22 19:34:59 2024,157,687,146,285,714
Fri Nov 22 19:34:59 2024,158,681,148,284,718
Fri Nov 22 19:34:59 2024,185,660,145,276,705
Fri Nov 22 19:34:59 2024,185,656,145,280,714
Fri Nov 22 19:34:59 2024,186,650,147,287,714
Fri Nov 22 19:34:59 2024,187,678,133,282,715
Fri Nov 22 19:34:59 2024,187,660,140,278,709
Fri Nov 22 19:34:59 2024,188,665,143,272,710
Fri Nov 22 19:34:59 2024,215,649,142,283,715
Fri Nov 22 19:34:59 2024,216,639,138,281,713
Fri Nov 22 19:34:59 2024,217,653,137,270,694
Fri Nov 22 19:34:59 2024,217,646,134,281,695
Fri Nov 22 19:34:59 2024,217,649,132,286,702
Fri Nov 22 19:34:59 2024,217,662,134,282,707
Fri Nov 22 19:34:59 2024,218,650,133,276,699
Fri Nov 22 19:34:59 2024,245,653,135,285,701
Fri Nov 22 19:34:59 2024,246,674,122,276,700
Fri Nov 22 19:34:59 2024,246,675,129,278,694
Fri Nov 22 19:34:59 2024,247,665,129,272,703
Fri Nov 22 19:34:59 2024,247,659,130,269,713
Fri Nov 22 19:34:59 2024,247,641,135,281,725
Fri Nov 22 19:34:59 2024,247,659,127,273,697
Fri Nov 22 19:34:59 2024,276,648,135,279,693
Fri Nov 22 19:34:59 2024,277,637,122,272,695
Fri Nov 22 19:34:59 2024,278,634,126,281,714
Fri Nov 22 19:34:59 2024,278,614,135,271,677
Fri Nov 22 19:34:59 2024,278,625,132,265,704
Fri Nov 22 19:34:59 2024,279,639,130,274,696
Fri Nov 22 19:34:59 2024,279,635,130,284,691
Fri Nov 22 19:34:59 2024,305,632,138,266,695
Fri Nov 22 19:34:59 2024,306,614,126,273,676
Fri Nov 22 19:34:59 2024,306,635,129,268,673
Fri Nov 22 19:34:59 2024,335,646,129,274,676
Fri Nov 22 19:34:59 2024,337,644,129,277,687
Fri Nov 22 19:34:59 2024,338,639,127,268,684
Fri Nov 22 19:34:59 2024,342,640,128,275,691
Fri Nov 22 19:34:59 2024,342,640,121,271,705
Fri Nov 22 19:34:59 2024,343,638,135,254,713
Fri Nov 22 19:34:59 2024,343,633,128,258,698
Fri Nov 22 19:34:59 2024,364,616,125,251,696
Fri Nov 22 19:34:59 2024,365,624,133,245,698
Fri Nov 22 19:34:59 2024,366,626,127,247,688
Fri Nov 22 19:34:59 2024,367,616,118,249,686
Fri Nov 22 19:34:59 2024,368,607,128,246,681
Fri Nov 22 19:34:59 2024,368,602,119,250,687
Fri Nov 22 19:34:59 2024,368,609,121,254,686
Fri Nov 22 19:34:59 2024,397,597,127,254,675
Fri Nov 22 19:34:59 2024,398,596,124,249,687
Fri Nov 22 19:34:59 2024,399,592,121,245,683
Fri Nov 22 19:34:59 2024,399,593,119,242,670
Fri Nov 22 19:34:59 2024,425,594,115,243,667
Fri Nov 22 19:34:59 2024,426,581,122,225,674
Fri Nov 22 19:34:59 2024,427,599,124,215,714
Fri Nov 22 19:34:59 2024,455,589,121,209,694
Fri Nov 22 19:34:59 2024,456,597,121,219,678
Fri Nov 22 19:34:59 2024,457,588,121,229,682
Fri Nov 22 19:34:59 2024,457,588,117,211,677
Fri Nov 22 19:34:59 2024,457,593,130,219,681
Fri Nov 22 19:34:59 2024,458,566,124,220,656
Fri Nov 22 19:34:59 2024,458,566,127,214,672
Fri Nov 22 19:34:59 2024,485,564,125,215,666
Fri Nov 22 19:34:59 2024,487,557,128,218,669
Fri Nov 22 19:34:59 2024,488,548,121,205,665
Fri Nov 22 19:34:59 2024,489,551,128,204,669
Fri Nov 22 19:34:59 2024,489,543,129,203,661
Fri Nov 22 19:34:59 2024,490,551,125,198,659
Fri Nov 22 19:34:59 2024,490,557,128,199,650
Fri Nov 22 19:34:59 2024,515,558,129,195,636
Fri Nov 22 19:34:59 2024,516,567,127,203,645
Fri Nov 22 19:34:59 2024,516,583,126,194,655
Fri Nov 22 19:34:59 2024,516,591,129,209,664
Fri Nov 22 19:34:59 2024,517,582,129,209,667
Fri Nov 22 19:34:59 2024,517,601,121,206,676
Fri Nov 22 19:34:59 2024,517,597,135,192,697
Fri Nov 22 19:34:59 2024,545,598,135,193,681
Fri Nov 22 19:34:59 2024,546,599,119,191,689
Fri Nov 22 19:34:59 2024,546,607,124,191,690
Fri Nov 22 19:34:59 2024,547,595,124,188,686
Fri Nov 22 19:34:59 2024,547,587,132,193,685
Fri Nov 22 19:34:59 2024,548,608,133,175,714
Fri Nov 22 19:34:59 2024,548,594,139,181,711
Fri Nov 22 19:34:59 2024,575,588,122,192,734
Fri Nov 22 19:34:59 2024,578,601,130,192,720
Fri Nov 22 19:34:59 2024,578,592,136,211,737
Fri Nov 22 19:34:59 2024,579,586,128,213,725
Fri Nov 22 19:34:59 2024,579,603,135,215,735
Fri Nov 22 19:34:59 2024,579,600,127,216,732
Fri Nov 22 19:34:59 2024,605,619,126,218,713
Fri Nov 22 19:34:59 2024,606,604,121,215,724
Fri Nov 22 19:34:59 2024,608,600,125,207,697
Fri Nov 22 19:34:59 2024,609,600,122,209,705
Fri Nov 22 19:34:59 2024,609,601,119,238,700
Fri Nov 22 19:34:59 2024,609,614,130,212,697
Fri Nov 22 19:34:59 2024,639,636,129,220,681
Fri Nov 22 19:34:59 2024,640,622,120,216,688
Fri Nov 22 19:34:59 2024,641,614,132,225,686
Fri Nov 22 19:34:59 2024,665,609,126,221,680
Fri Nov 22 19:34:59 2024,665,604,131,229,665
Fri Nov 22 19:34:59 2024,666,605,127,228,660
Fri Nov 22 19:34:59 2024,666,618,131,232,666
Fri Nov 22 19:34:59 2024,666,612,132,240,657
Fri Nov 22 19:34:59 2024,666,613,125,250,638
Fri Nov 22 19:34:59 2024,667,596,131,242,640
Fri Nov 22 19:34:59 2024,695,585,132,248,690
Fri Nov 22 19:34:59 2024,696,598,117,248,650
Fri Nov 22 19:34:59 2024,697,592,126,238,656
Fri Nov 22 19:34:59 2024,697,595,127,256,652
Fri Nov 22 19:34:59 2024,698,580,127,259,664
Fri Nov 22 19:34:59 2024,698,594,123,263,683
Fri Nov 22 19:34:59 2024,698,603,127,268,687
Fri Nov 22 19:34:59 2024,725,625,117,277,688
Fri Nov 22 19:34:59 2024,725,617,126,270,700
Fri Nov 22 19:34:59 2024,726,630,122,276,699
Fri Nov 22 19:34:59 2024,726,615,130,282,749
Fri Nov 22 19:34:59 2024,727,633,132,277,747
Fri Nov 22 19:34:59 2024,727,627,126,275,740
Fri Nov 22 19:34:59 2024,755,633,123,276,771
Fri Nov 22 19:34:59 2024,757,638,123,277,762
Fri Nov 22 19:34:59 2024,758,617,129,269,757
Fri Nov 22 19:34:59 2024,758,607,131,271,752
Fri Nov 22 19:34:59 2024,758,600,120,257,743
Fri Nov 22 19:34:59 2024,759,589,115,253,733
Fri Nov 22 19:34:59 2024,759,582,120,254,711
Fri Nov 22 19:34:59 2024,785,563,112,231,707
Fri Nov 22 19:34:59 2024,786,578,118,234,689
Fri Nov 22 19:34:59 2024,787,569,118,224,682
Fri Nov 22 19:34:59 2024,787,567,126,211,662
Fri Nov 22 19:34:59 2024,787,562,120,215,697
Fri Nov 22 19:34:59 2024,787,563,114,217,699
Fri Nov 22 19:34:59 2024,845,562,110,214,690
Fri Nov 22 19:34:59 2024,845,565,114,213,684
Fri Nov 22 19:34:59 2024,847,552,119,208,698
Fri Nov 22 19:34:59 2024,847,560,124,227,687
Fri Nov 22 19:34:59 2024,848,550,103,218,666
Fri Nov 22 19:34:59 2024,848,541,118,226,655
Fri Nov 22 19:34:59 2024,848,568,114,224,632
Fri Nov 22 19:34:59 2024,876,562,118,226,638
Fri Nov 22 19:34:59 2024,878,556,119,219,633
Fri Nov 22 19:34:59 2024,879,564,119,217,634
Fri Nov 22 19:34:59 2024,880,586,122,233,617
Fri Nov 22 19:34:59 2024,880,594,124,235,606
Fri Nov 22 19:34:59 2024,880,590,122,223,609
Fri Nov 22 19:34:59 2024,880,594,129,236,604
Fri Nov 22 19:34:59 2024,905,603,122,227,606
Fri Nov 22 19:34:59 2024,906,581,128,229,604
Fri Nov 22 19:34:59 2024,906,613,126,232,603
Fri Nov 22 19:34:59 2024,906,608,130,255,624
Fri Nov 22 19:34:59 2024,906,631,131,240,617
Fri Nov 22 19:34:59 2024,907,626,140,235,630
Fri Nov 22 19:34:59 2024,908,649,142,245,632
Fri Nov 22 19:34:59 2024,935,630,135,246,654
Fri Nov 22 19:34:59 2024,936,639,139,249,676
Fri Nov 22 19:34:59 2024,937,631,140,260,667
Fri Nov 22 19:34:59 2024,937,615,139,257,674
Fri Nov 22 19:34:59 2024,937,640,142,260,654
Fri Nov 22 19:34:59 2024,938,637,139,265,655
Fri Nov 22 19:34:59 2024,938,633,141,265,646
Fri Nov 22 19:34:59 2024,965,632,141,263,646
Fri Nov 22 19:34:59 2024,966,618,143,264,668
Fri Nov 22 19:34:59 2024,966,625,150,268,670
Fri Nov 22 19:34:59 2024,966,631,148,267,678
Fri Nov 22 19:34:59 2024,967,631,137,268,714
Fri Nov 22 19:34:59 2024,967,632,140,279,714
Fri Nov 22 19:34:59 2024,995,624,144,285,730
Fri Nov 22 19:34:59 2024,995,625,143,272,715
Fri Nov 22 19:34:59 2024,996,623,149,281,755
Fri Nov 22 19:35:00 2024,25,623,138,290,734
Fri Nov 22 19:35:00 2024,25,636,136,281,723
Fri Nov 22 19:35:00 2024,26,626,138,275,720
Fri Nov 22 19:35:00 2024,26,633,133,265,706
Fri Nov 22 19:35:00 2024,26,632,138,268,704
Fri Nov 22 19:35:00 2024,27,627,139,265,731
Fri Nov 22 19:35:00 2024,27,617,126,264,719
Fri Nov 22 19:35:00 2024,55,616,129,266,712
Fri Nov 22 19:35:00 2024,55,615,123,254,700
Fri Nov 22 19:35:00 2024,56,629,145,254,688
Fri Nov 22 19:35:00 2024,56,624,131,237,686
Fri Nov 22 19:35:00 2024,56,604,135,244,686
Fri Nov 22 19:35:00 2024,57,602,124,232,671
Fri Nov 22 19:35:00 2024,57,586,132,237,667
Fri Nov 22 19:35:00 2024,84,590,132,229,650
Fri Nov 22 19:35:00 2024,85,581,140,224,644
Fri Nov 22 19:35:00 2024,85,574,146,219,636
Fri Nov 22 19:35:00 2024,86,564,146,222,638
Fri Nov 22 19:35:00 2024,86,560,129,232,634
Fri Nov 22 19:35:00 2024,86,558,132,225,620
Fri Nov 22 19:35:00 2024,87,551,144,216,616
Fri Nov 22 19:35:00 2024,116,547,133,239,610
Fri Nov 22 19:35:00 2024,117,542,142,230,608
Fri Nov 22 19:35:00 2024,117,540,139,241,614
Fri Nov 22 19:35:00 2024,117,531,139,251,597
Fri Nov 22 19:35:00 2024,118,526,144,246,592
Fri Nov 22 19:35:00 2024,118,533,140,251,586
Fri Nov 22 19:35:00 2024,146,530,139,249,582
Fri Nov 22 19:35:00 2024,147,541,144,255,583
Fri Nov 22 19:35:00 2024,147,551,135,241,574
Fri Nov 22 19:35:00 2024,147,548,131,262,568
Fri Nov 22 19:35:00 2024,148,537,139,251,571
Fri Nov 22 19:35:00 2024,148,545,137,245,574
Fri Nov 22 19:35:00 2024,175,555,131,256,593
Fri Nov 22 19:35:00 2024,177,551,142,269,609
Fri Nov 22 19:35:00 2024,178,591,135,260,611
Fri Nov 22 19:35:00 2024,178,612,135,266,634
Fri Nov 22 19:35:00 2024,178,608,133,257,626
Fri Nov 22 19:35:00 2024,178,603,137,261,644
Fri Nov 22 19:35:00 2024,205,607,137,273,648
Fri Nov 22 19:35:00 2024,206,645,141,269,647
Fri Nov 22 19:35:00 2024,208,632,138,269,634
Fri Nov 22 19:35:00 2024,209,622,144,275,661
Fri Nov 22 19:35:00 2024,235,646,140,271,649
Fri Nov 22 19:35:00 2024,236,645,165,263,644
Fri Nov 22 19:35:00 2024,237,644,160,281,643
Fri Nov 22 19:35:00 2024,238,646,145,277,669
Fri Nov 22 19:35:00 2024,238,638,158,283,659
Fri Nov 22 19:35:00 2024,238,636,164,275,689
Fri Nov 22 19:35:00 2024,238,638,159,261,691
Fri Nov 22 19:35:00 2024,265,629,157,261,681
Fri Nov 22 19:35:00 2024,265,633,156,306,690
Fri Nov 22 19:35:00 2024,266,618,160,241,698
Fri Nov 22 19:35:00 2024,266,605,154,251,706
Fri Nov 22 19:35:00 2024,268,591,150,246,696
Fri Nov 22 19:35:00 2024,268,608,135,235,691
Fri Nov 22 19:35:00 2024,268,595,136,239,670
Fri Nov 22 19:35:00 2024,296,592,141,232,679
Fri Nov 22 19:35:00 2024,297,593,138,226,690
Fri Nov 22 19:35:00 2024,297,569,140,223,699
Fri Nov 22 19:35:00 2024,297,575,141,207,693
Fri Nov 22 19:35:00 2024,298,565,134,207,703
Fri Nov 22 19:35:00 2024,298,568,140,206,705
